Date,High,Low,Open,Close,Volume,Adj Close,SMA_5,SMA_20,Long_Entry,Long_Exit,Short_Entry,Short_Exit,ret
2017-10-05,1776.0,1748.0999755859375,1772.300048828125,1751.699951171875,1318348.0,1667.6875,1753.57998046875,1765.2049865722656,0,0,1751,0,0.0
2017-10-06,1765.949951171875,1733.25,1752.199951171875,1740.0,3033715.0,1656.5487060546875,1752.7099853515624,1763.1199890136718,0,0,0,0,0.006679198206318238
2017-10-09,1753.800048828125,1731.199951171875,1739.9000244140625,1749.699951171875,1512781.0,1665.78369140625,1754.219970703125,1761.6474853515624,0,0,0,0,-0.005574684581537426
2017-10-10,1749.699951171875,1737.300048828125,1748.550048828125,1744.75,1956024.0,1661.0709228515625,1750.8499755859375,1759.7999877929688,0,0,0,0,0.0028290285820490313
2017-10-11,1763.4000244140625,1741.949951171875,1750.0,1750.75,1251359.0,1666.783203125,1747.37998046875,1757.4324890136718,0,0,0,0,-0.0034388880928499788
2017-10-12,1758.800048828125,1742.0999755859375,1752.1500244140625,1755.550048828125,1570135.0,1671.35302734375,1748.15,1756.3049926757812,0,0,0,0,-0.0027417100260602734
2017-10-13,1773.800048828125,1752.0,1752.0999755859375,1766.449951171875,2721949.0,1681.730224609375,1753.439990234375,1756.0374877929687,0,0,0,0,-0.0062088246080058695
2017-10-16,1779.4000244140625,1746.050048828125,1771.0,1762.9000244140625,2650209.0,1678.3504638671875,1756.0800048828125,1755.7349914550782,0,0,0,0,0.002009639025129184
2017-10-17,1767.449951171875,1751.300048828125,1760.800048828125,1759.75,1432658.0,1675.3515625,1759.0800048828125,1755.134991455078,0,0,0,0,0.0017868423452483961
2017-10-18,1764.199951171875,1749.0,1759.75,1751.550048828125,1747083.0,1667.5447998046875,1759.2400146484374,1755.0824951171876,0,0,0,1751,0.004659725058602127
2017-10-19,1754.75,1738.9000244140625,1751.0,1745.75,119832.0,1662.023193359375,1757.2800048828126,1754.0124938964843,0,0,0,0,0.0
2017-10-23,1751.800048828125,1713.0,1751.800048828125,1722.4000244140625,2813675.0,1639.79296875,1748.47001953125,1750.7024963378906,0,0,0,0,0.0
2017-10-24,1732.0,1712.0,1725.0,1722.300048828125,1561822.0,1639.697998046875,1740.3500244140625,1747.770001220703,0,0,0,0,0.0
2017-10-25,1737.9000244140625,1649.3499755859375,1736.9000244140625,1677.6500244140625,3823429.0,1597.189208984375,1723.930029296875,1743.9,0,0,0,0,0.0
2017-10-26,1707.0,1638.0,1669.5,1692.3499755859375,6425264.0,1611.1842041015625,1712.0900146484375,1741.4549987792968,0,0,0,0,0.0
2017-10-27,1716.0,1681.3499755859375,1704.0,1699.050048828125,1217140.0,1617.5628662109375,1702.7500244140624,1740.4400024414062,0,0,0,0,0.0
2017-10-30,1722.800048828125,1685.0999755859375,1706.4000244140625,1705.800048828125,2705599.0,1623.9891357421875,1699.430029296875,1738.5125061035155,0,0,0,0,0.0
2017-10-31,1727.800048828125,1697.949951171875,1711.0,1707.4000244140625,2287919.0,1625.5123291015625,1696.4500244140625,1736.7750061035156,0,0,0,0,0.0
2017-11-01,1760.0999755859375,1701.25,1710.0,1754.300048828125,3406418.0,1670.1629638671875,1711.780029296875,1736.410009765625,0,0,0,0,0.0
2017-11-02,1769.8499755859375,1743.0999755859375,1743.0999755859375,1762.25,2386293.0,1677.731689453125,1725.7600341796874,1736.1175109863282,0,0,0,0,0.0
2017-11-03,1790.0,1760.1500244140625,1771.0,1776.300048828125,1614278.0,1691.1077880859375,1741.2100341796875,1737.3475158691406,1776,0,0,0,0.0
2017-11-06,1799.0,1766.0,1770.0,1790.199951171875,1465290.0,1704.341064453125,1758.0900146484375,1739.8575134277344,0,0,0,0,0.007825199550560269
2017-11-07,1804.0,1760.25,1783.5999755859375,1764.6500244140625,2261156.0,1680.0166015625,1769.5400146484376,1740.6050170898438,0,1764,0,0,-0.014272107839734538
2017-11-08,1777.949951171875,1742.25,1758.199951171875,1747.449951171875,2713933.0,1663.6414794921875,1768.1699951171875,1740.7400146484374,0,0,0,0,0.0
2017-11-09,1760.0,1706.0,1760.0,1725.8499755859375,3596933.0,1643.0775146484375,1760.889990234375,1739.4950134277344,0,0,0,0,0.0
2017-11-10,1726.0,1697.1500244140625,1726.0,1709.5,2331920.0,1627.5115966796875,1747.52998046875,1737.1925109863282,0,0,0,0,0.0
2017-11-13,1705.0,1666.4000244140625,1700.0999755859375,1670.300048828125,3835863.0,1590.191650390625,1723.55,1732.3850158691407,0,0,0,0,0.0
2017-11-14,1682.550048828125,1658.0,1664.0,1661.4000244140625,3488363.0,1581.7183837890625,1702.9,1727.3100158691407,0,0,0,0,0.0
2017-11-15,1676.4000244140625,1648.4000244140625,1663.0,1650.9000244140625,2688079.0,1571.72216796875,1683.5900146484375,1721.8675170898437,0,0,0,0,0.0
2017-11-16,1672.0,1649.300048828125,1660.0,1664.4000244140625,4085012.0,1584.5745849609375,1671.3000244140626,1717.5100158691407,0,0,0,0,0.0
2017-11-17,1720.0,1688.300048828125,1694.0,1705.5,4157219.0,1623.703369140625,1670.5000244140624,1715.4975158691407,0,0,0,0,0.0
2017-11-20,1706.75,1685.0,1699.9000244140625,1689.199951171875,3406045.0,1608.1851806640625,1674.2800048828126,1713.8375122070313,0,0,0,0,0.0
2017-11-21,1706.0,1687.0,1692.9000244140625,1694.5,3626597.0,1613.23095703125,1680.9,1712.447509765625,0,0,0,0,0.0
2017-11-22,1724.949951171875,1692.75,1694.5,1718.1500244140625,3096864.0,1635.7467041015625,1694.35,1714.472509765625,0,0,0,0,0.0
2017-11-23,1720.949951171875,1700.6500244140625,1715.0,1704.5999755859375,1891748.0,1622.8465576171875,1702.389990234375,1715.085009765625,0,0,0,0,0.0
2017-11-24,1715.0,1697.0999755859375,1707.9000244140625,1711.050048828125,1269395.0,1628.9873046875,1703.5,1715.685009765625,0,0,0,0,0.0
2017-11-27,1714.550048828125,1699.5999755859375,1709.0,1711.0,1160941.0,1628.9395751953125,1707.860009765625,1715.9450073242188,0,0,0,0,0.0
2017-11-28,1737.0,1710.0,1713.199951171875,1725.5,2024236.0,1642.7442626953125,1714.060009765625,1716.8500061035156,0,0,0,0,0.0
2017-11-29,1727.0999755859375,1700.3499755859375,1727.0999755859375,1704.1500244140625,5140571.0,1622.418212890625,1711.260009765625,1714.3425048828126,0,0,1704,0,0.0
2017-11-30,1703.8499755859375,1667.949951171875,1702.0,1675.699951171875,6832920.0,1595.3326416015625,1705.4800048828124,1710.0150024414063,0,0,0,0,0.016694582539450664
2017-12-01,1685.75,1651.050048828125,1684.199951171875,1658.800048828125,2269479.0,1579.2432861328125,1695.0300048828126,1704.1400024414063,0,0,0,0,0.010085279486898191
2017-12-04,1685.0,1655.5999755859375,1664.9000244140625,1680.4000244140625,3197224.0,1599.80712890625,1688.910009765625,1698.6500061035156,0,0,0,0,-0.013021446196120445
2017-12-05,1690.0,1663.4000244140625,1677.0,1679.5,2444540.0,1598.9503173828125,1679.710009765625,1694.3925048828125,0,0,0,0,0.0005356012859951687
2017-12-06,1675.4000244140625,1640.8499755859375,1673.050048828125,1648.4000244140625,3917846.0,1569.3419189453125,1668.560009765625,1689.440008544922,0,0,0,0,0.018517401361082153
2017-12-07,1660.0,1644.0999755859375,1650.0,1655.550048828125,2212536.0,1576.1490478515625,1664.530029296875,1685.9250122070312,0,0,0,0,-0.0043375541786976335
2017-12-08,1688.0999755859375,1660.0,1665.0,1682.949951171875,3673846.0,1602.2349853515625,1669.360009765625,1684.597509765625,0,0,0,0,-0.016550331633371496
2017-12-11,1718.0,1691.0,1692.0,1709.949951171875,2775331.0,1627.9398193359375,1675.2699951171876,1686.5800048828125,0,0,0,0,-0.01604325784091154
2017-12-12,1715.0,1698.0,1707.0999755859375,1710.800048828125,3650373.0,1628.7491455078125,1681.5300048828126,1689.0500061035157,0,0,0,0,-0.0004971476829875865
2017-12-13,1716.6500244140625,1688.300048828125,1709.0999755859375,1696.699951171875,2176285.0,1615.3255615234375,1691.189990234375,1691.3400024414063,0,0,0,0,0.008241815088740667
2017-12-14,1710.0,1682.25,1705.0,1704.5,1996271.0,1622.75146484375,1700.97998046875,1693.3450012207031,0,0,0,0,-0.0045971881019608585
2017-12-15,1734.550048828125,1713.050048828125,1714.0,1723.0,2987009.0,1640.364013671875,1708.989990234375,1694.2200012207031,0,0,0,0,-0.010853622763273618
2017-12-18,1741.300048828125,1679.699951171875,1713.0999755859375,1719.949951171875,2221752.0,1637.460205078125,1710.989990234375,1695.757501220703,0,0,0,0,0.0017701966501015853
2017-12-19,1725.0,1704.6500244140625,1722.0,1709.1500244140625,2431117.0,1627.1783447265625,1710.6599853515625,1696.4900024414062,0,0,0,1709,0.006279209898203186
2017-12-20,1718.3499755859375,1690.0,1715.949951171875,1693.699951171875,2487331.0,1612.46923828125,1710.0599853515625,1695.2674987792968,0,0,0,0,0.0
2017-12-21,1710.0,1695.25,1710.0,1701.9000244140625,1712824.0,1620.2760009765625,1709.539990234375,1695.132501220703,0,0,0,0,0.0
2017-12-22,1717.0,1697.0,1708.9000244140625,1709.3499755859375,1827617.0,1627.3687744140625,1706.8099853515625,1695.0474975585937,0,0,0,0,0.0
2017-12-26,1719.0,1702.050048828125,1715.0,1713.199951171875,1367535.0,1631.0341796875,1705.4599853515624,1695.1574951171874,0,0,0,0,0.0
2017-12-27,1715.0,1705.0,1710.0,1707.9000244140625,987445.0,1625.9884033203125,1705.2099853515624,1694.2774963378906,0,0,0,0,0.0
2017-12-28,1715.0,1690.300048828125,1713.75,1696.1500244140625,1150023.0,1614.8017578125,1705.7,1693.8774963378905,0,0,1696,0,0.0
2017-12-29,1713.0,1697.550048828125,1699.0,1710.4000244140625,2178686.0,1628.3685302734375,1707.4,1695.6125,0,0,0,0,-0.008401379474037185
2018-01-01,1711.050048828125,1677.5,1710.0,1683.75,1387222.0,1602.9964599609375,1702.2800048828126,1696.8599975585937,0,0,0,1683,0.015581164659531632
2018-01-02,1706.25,1685.4000244140625,1690.0,1703.25,1468475.0,1621.561279296875,1700.2900146484376,1698.0024963378905,0,0,0,0,0.0
2018-01-03,1711.800048828125,1695.0,1705.199951171875,1700.800048828125,2133332.0,1619.22900390625,1698.87001953125,1699.0674987792968,0,0,0,0,0.0
2018-01-04,1708.949951171875,1691.050048828125,1708.949951171875,1703.199951171875,1585554.0,1621.513671875,1700.2800048828126,1701.8074951171875,0,0,0,0,0.0
2018-01-05,1731.0,1705.8499755859375,1716.0,1725.199951171875,2302884.0,1642.45849609375,1703.239990234375,1705.289990234375,0,0,0,0,0.0
2018-01-08,1745.0,1729.0,1729.25,1740.949951171875,2997037.0,1657.453125,1714.67998046875,1708.189990234375,1740,0,0,0,0.0
2018-01-09,1748.3499755859375,1725.0,1743.8499755859375,1735.050048828125,1470161.0,1651.8360595703125,1721.039990234375,1709.4449951171875,0,0,0,0,-0.003388898307948862
2018-01-10,1739.5,1721.199951171875,1730.0,1726.449951171875,1465727.0,1643.6485595703125,1726.169970703125,1710.227490234375,0,0,0,0,-0.004956685636854474
2018-01-11,1745.0,1724.4000244140625,1729.9000244140625,1741.3499755859375,1680803.0,1657.8341064453125,1733.7999755859375,1712.4599914550781,0,0,0,0,0.008630440983214527
2018-01-12,1764.949951171875,1740.5999755859375,1744.0,1760.949951171875,3280043.0,1676.4937744140625,1740.9499755859374,1715.282489013672,0,0,0,0,0.0112556211334498
2018-01-15,1886.800048828125,1778.050048828125,1790.0,1871.199951171875,9486397.0,1781.4564208984375,1766.9999755859376,1722.6924865722656,0,0,0,0,0.06260825296404993
2018-01-16,1870.0,1835.75,1870.0,1845.949951171875,5373079.0,1757.4173583984375,1789.1799560546874,1728.9924865722655,0,0,0,0,-0.013494014888246864
2018-01-17,1869.0,1841.0,1841.0,1858.3499755859375,3622589.0,1769.22265625,1815.5599609375,1736.4524841308594,0,0,0,0,0.0067174217839387484
2018-01-18,1918.6500244140625,1865.5999755859375,1875.449951171875,1896.800048828125,6605642.0,1805.82861328125,1846.6499755859375,1746.607489013672,0,0,0,0,0.020690437079842416
2018-01-19,1912.800048828125,1894.3499755859375,1897.0,1901.25,2833442.0,1810.065185546875,1874.7099853515624,1756.5749877929688,0,0,0,0,0.002346030713476832
2018-01-22,1924.3499755859375,1863.949951171875,1901.0,1872.0,3649174.0,1782.218017578125,1874.8699951171875,1764.7074890136719,0,1872,0,0,-0.01538461538461533
2018-01-23,1896.9000244140625,1870.199951171875,1874.0,1884.6500244140625,2158639.0,1794.26123046875,1882.610009765625,1773.2799926757812,0,0,0,0,0.0
2018-01-24,1919.550048828125,1880.0,1886.5999755859375,1911.199951171875,3401495.0,1819.537841796875,1893.1800048828125,1783.4449890136718,0,0,0,0,0.0
2018-01-25,1922.5,1883.5,1917.0,1908.300048828125,4622281.0,1816.7769775390625,1895.4800048828124,1794.052490234375,0,0,0,0,0.0
2018-01-29,1986.050048828125,1909.9000244140625,1915.0,1967.5999755859375,6305147.0,1873.23291015625,1908.75,1806.9124877929687,0,0,0,0,0.0
2018-01-30,1971.5,1927.9000244140625,1971.5,1937.5,4066082.0,1844.57666015625,1921.85,1819.5999877929687,0,0,0,0,0.0
2018-01-31,1963.050048828125,1918.0,1932.25,1956.300048828125,3665385.0,1862.4749755859375,1936.1800048828125,1832.252490234375,0,0,0,0,0.0
2018-02-01,1975.300048828125,1931.800048828125,1963.0,1967.550048828125,3838192.0,1873.185546875,1947.4500244140625,1845.589990234375,0,0,0,0,0.0
2018-02-02,1946.0,1895.0,1946.0,1903.8499755859375,3272591.0,1812.54052734375,1946.560009765625,1855.622491455078,0,0,1903,0,0.0
2018-02-05,1886.0,1811.800048828125,1866.0999755859375,1823.3499755859375,6082208.0,1735.9013671875,1917.710009765625,1860.5299926757812,0,0,0,0,0.042282743405359424
2018-02-06,1808.800048828125,1757.050048828125,1769.0,1788.5999755859375,3601190.0,1702.818115234375,1887.9300048828125,1862.9124938964844,0,0,0,0,0.019058326961521987
2018-02-07,1806.6500244140625,1767.050048828125,1795.0,1785.3499755859375,3549234.0,1699.723876953125,1853.739990234375,1865.427490234375,0,0,0,0,0.0018170636499842407
2018-02-08,1836.4000244140625,1787.5,1788.0,1811.800048828125,1865933.0,1724.9052734375,1822.589990234375,1869.6949951171875,0,0,0,0,-0.014815063491126823
2018-02-09,1783.449951171875,1762.0,1780.25,1773.050048828125,2773971.0,1688.0137939453125,1796.4300048828125,1871.2799987792969,0,0,0,0,0.021387569795609407
2018-02-12,1812.300048828125,1760.699951171875,1777.0999755859375,1805.449951171875,3194895.0,1718.8597412109375,1792.85,1873.5049987792968,0,0,0,0,-0.01827354076393073
2018-02-14,1833.0,1805.0,1820.0,1814.0,3923887.0,1726.999755859375,1797.9300048828125,1870.645001220703,0,0,0,0,-0.004735688642365954
2018-02-15,1851.0,1819.1500244140625,1828.9000244140625,1829.5,3382968.0,1741.75634765625,1806.760009765625,1869.8225036621093,0,0,0,0,-0.00854465270121274
2018-02-16,1836.949951171875,1804.199951171875,1835.5,1815.5,2368880.0,1728.4278564453125,1807.5,1867.6800048828125,0,0,0,0,0.007652364033889025
2018-02-19,1830.199951171875,1801.0,1827.75,1814.050048828125,1603737.0,1727.0474853515625,1815.7,1863.5425048828124,0,0,0,1814,0.0007986511549848974
2018-02-20,1840.0,1802.5,1832.9000244140625,1811.75,2523482.0,1724.857666015625,1816.960009765625,1859.0675048828125,0,0,0,0,0.0
2018-02-21,1832.699951171875,1816.0,1825.0,1824.800048828125,3795216.0,1737.2818603515625,1819.12001953125,1856.7075073242188,0,0,0,0,0.0
2018-02-22,1825.0,1807.699951171875,1819.699951171875,1819.25,6229874.0,1731.998046875,1817.07001953125,1853.4375061035157,0,0,0,0,0.0
2018-02-23,1827.4000244140625,1815.5,1826.8499755859375,1824.199951171875,2023292.0,1736.71044921875,1818.810009765625,1849.0875061035156,0,0,0,0,0.0
2018-02-26,1852.75,1821.3499755859375,1830.0,1843.25,2253522.0,1754.8466796875,1824.65,1845.8350036621093,0,0,0,0,0.0
2018-02-27,1851.0,1819.050048828125,1850.0,1828.6500244140625,2558313.0,1740.9471435546875,1828.0300048828126,1838.8875061035155,0,0,0,0,0.0
2018-02-28,1832.0,1803.5999755859375,1830.0,1808.699951171875,2802070.0,1721.953857421875,1824.8099853515625,1832.4475036621093,0,0,1808,0,0.0
2018-03-01,1818.5,1801.0,1811.0,1814.1500244140625,3272003.0,1727.142578125,1823.789990234375,1825.3400024414063,0,0,0,0,-0.0030132544862713218
2018-03-05,1814.0,1780.300048828125,1814.0,1789.5999755859375,2163209.0,1703.7698974609375,1816.8699951171875,1816.4424987792968,0,0,0,0,0.013532535070275853
2018-03-06,1819.0,1758.0999755859375,1803.9000244140625,1782.800048828125,2899309.0,1697.296142578125,1804.7800048828126,1810.3900024414063,0,0,0,0,0.0037996909089060837
2018-03-07,1782.199951171875,1756.0999755859375,1774.3499755859375,1761.75,1624922.0,1677.2557373046875,1791.4,1807.3100036621095,0,0,0,0,0.01180729652882928
2018-03-08,1803.550048828125,1771.699951171875,1772.9000244140625,1798.75,3174098.0,1712.4810791015625,1789.410009765625,1807.8175048828125,0,0,0,0,-0.021001844756634025
2018-03-09,1834.300048828125,1801.0,1801.0,1818.5999755859375,3000976.0,1731.379150390625,1790.3,1809.4800048828124,0,0,0,0,-0.01103542770587218
2018-03-12,1865.3499755859375,1827.050048828125,1831.5999755859375,1858.050048828125,3242604.0,1768.93701171875,1803.9900146484374,1811.7925048828124,0,0,0,0,-0.021692551287688877
2018-03-13,1881.5,1850.0,1850.0,1868.5,3264920.0,1778.8858642578125,1821.1300048828125,1816.5650024414062,0,0,0,0,-0.005624149456289196
2018-03-14,1863.800048828125,1836.050048828125,1857.25,1844.699951171875,1649636.0,1756.227294921875,1837.7199951171874,1818.5275024414063,0,0,0,0,0.012737516097471202
2018-03-15,1847.699951171875,1827.4000244140625,1846.0,1830.0,1548960.0,1742.2325439453125,1843.9699951171874,1819.3275024414063,0,0,0,1830,0.007968749152151622
2018-03-16,1832.0,1784.6500244140625,1830.0,1791.4000244140625,8008654.0,1705.4835205078125,1838.5300048828126,1817.4225036621094,0,0,0,0,0.0
2018-03-19,1806.8499755859375,1768.449951171875,1799.0,1774.5,3986719.0,1689.3941650390625,1821.8199951171875,1815.3725036621095,0,0,0,0,0.0
2018-03-20,1808.5,1771.0,1771.0,1800.050048828125,3441458.0,1713.7188720703125,1808.1300048828125,1814.6725036621094,0,0,0,0,0.0
2018-03-21,1830.4000244140625,1803.5999755859375,1820.0,1817.8499755859375,3574861.0,1730.6649169921875,1802.760009765625,1814.9775024414062,0,0,0,0,0.0
2018-03-22,1838.5,1801.75,1820.0,1809.550048828125,2664935.0,1726.0865478515625,1798.67001953125,1814.2150024414063,0,0,0,0,0.0
2018-03-23,1799.550048828125,1776.0999755859375,1787.699951171875,1789.5999755859375,2788553.0,1707.0565185546875,1798.310009765625,1812.7325012207032,0,0,1789,0,0.0
2018-03-26,1835.3499755859375,1778.25,1781.0,1830.1500244140625,1922453.0,1745.7364501953125,1809.4400146484375,1813.0300048828126,0,0,0,0,-0.022658722273869225
2018-03-27,1838.0,1813.9000244140625,1837.9000244140625,1823.1500244140625,3597668.0,1739.0592041015625,1814.060009765625,1812.0250061035156,0,0,0,0,0.003824823050908699
2018-03-28,1830.949951171875,1812.75,1821.0,1825.5999755859375,4010323.0,1741.3961181640625,1815.610009765625,1811.8725036621095,0,0,0,0,-0.0013438011897359825
2018-04-02,1854.1500244140625,1828.949951171875,1830.949951171875,1838.050048828125,2607397.0,1753.27197265625,1821.310009765625,1813.3400085449218,0,0,0,0,-0.0068197159337666236
2018-04-03,1846.550048828125,1815.5999755859375,1836.0,1825.699951171875,1950749.0,1741.491455078125,1828.5300048828126,1813.9175048828124,0,0,0,1825,0.006719130234850823
2018-04-04,1831.800048828125,1792.0,1830.699951171875,1803.300048828125,2268911.0,1720.1248779296875,1823.160009765625,1814.6025085449219,0,0,0,0,0.0
2018-04-05,1830.0,1812.199951171875,1821.0,1824.449951171875,3549233.0,1740.299072265625,1823.4199951171875,1816.6850036621095,0,0,0,0,0.0
2018-04-06,1837.800048828125,1820.5999755859375,1827.0,1829.0,3260963.0,1744.63916015625,1824.1,1820.0475036621094,0,0,0,0,0.0
2018-04-09,1847.0,1825.0,1834.8499755859375,1836.699951171875,1480293.0,1751.984130859375,1823.82998046875,1821.945001220703,0,0,0,0,0.0
2018-04-10,1851.6500244140625,1815.0999755859375,1848.0,1817.5,1673162.0,1733.669677734375,1822.189990234375,1821.8900024414063,0,0,1817,0,0.0
2018-04-11,1827.800048828125,1802.5999755859375,1823.5,1812.4000244140625,1917617.0,1728.8050537109375,1824.0099853515626,1819.6075012207032,0,0,0,0,0.0028060388368293943
2018-04-12,1830.550048828125,1806.0,1808.449951171875,1829.050048828125,1296216.0,1744.6871337890625,1824.9300048828125,1817.6350036621093,0,0,0,0,-0.009186727096544445
2018-04-13,1842.8499755859375,1822.5999755859375,1834.0,1840.5999755859375,1849910.0,1755.704345703125,1827.25,1817.4300048828125,0,0,0,0,-0.006314713348173573
2018-04-16,1873.0,1832.199951171875,1833.0,1870.449951171875,2555945.0,1784.1776123046875,1834.0,1819.4525024414063,0,0,0,0,-0.01621752471035154
2018-04-17,1896.6500244140625,1862.199951171875,1875.0,1889.699951171875,2842835.0,1802.5396728515625,1848.439990234375,1824.367498779297,0,0,0,0,-0.010291641317608846
2018-04-18,1898.0,1871.0999755859375,1897.699951171875,1877.699951171875,1690874.0,1791.0931396484375,1861.4999755859376,1829.5274963378906,0,0,0,0,0.006350214483817007
2018-04-19,1887.050048828125,1851.6500244140625,1883.0,1858.6500244140625,1655535.0,1772.9217529296875,1867.419970703125,1832.4574951171876,0,0,0,1858,0.01014535189497312
2018-04-20,1873.0,1832.5,1863.0,1834.1500244140625,2627245.0,1749.5517578125,1866.12998046875,1833.2724975585938,0,0,0,0,0.0
2018-04-23,1849.0,1828.5999755859375,1849.0,1830.8499755859375,2514450.0,1746.4039306640625,1858.2099853515624,1834.3374938964844,0,0,0,0,0.0
2018-04-24,1867.5,1834.5,1836.9000244140625,1859.550048828125,2381491.0,1773.7802734375,1852.1800048828125,1837.8349975585938,0,0,0,0,0.0
2018-04-25,1858.0,1840.0,1858.0,1849.5,1299220.0,1764.19384765625,1846.5400146484376,1838.8024963378907,0,0,0,0,0.0
2018-04-26,1857.3499755859375,1841.199951171875,1853.0,1850.449951171875,3349024.0,1765.099853515625,1844.9,1840.1674926757812,0,0,0,0,0.0
2018-04-27,1859.3499755859375,1840.0,1848.0999755859375,1853.75,3005770.0,1768.247802734375,1848.8199951171875,1841.5749938964843,0,0,0,0,0.0
2018-04-30,1891.550048828125,1862.550048828125,1864.0,1883.25,3343611.0,1796.3870849609375,1859.3,1843.8349914550781,0,0,0,0,0.0
2018-05-02,1912.5,1871.3499755859375,1897.0,1910.5999755859375,4812147.0,1822.4755859375,1869.5099853515626,1848.0799926757813,0,0,0,0,0.0
2018-05-03,1931.6500244140625,1906.75,1908.0,1922.699951171875,4558083.0,1834.0174560546875,1884.1499755859375,1854.0499877929688,0,0,0,0,0.0
2018-05-04,1933.800048828125,1904.199951171875,1929.0,1910.3499755859375,1990972.0,1822.2371826171875,1896.12998046875,1858.344989013672,0,0,0,0,0.0
2018-05-07,1922.0999755859375,1901.25,1914.0,1918.699951171875,2389766.0,1830.201904296875,1909.119970703125,1862.8299865722656,0,0,0,0,0.0
2018-05-08,1920.0999755859375,1895.5999755859375,1920.0999755859375,1903.3499755859375,2124127.0,1815.5599365234375,1913.1399658203125,1866.1624877929687,0,0,1903,0,0.0
2018-05-09,1905.4000244140625,1882.300048828125,1893.1500244140625,1897.6500244140625,1669898.0,1810.123046875,1910.5499755859375,1870.169989013672,0,0,0,0,0.002994694220709637
2018-05-10,1909.949951171875,1890.449951171875,1908.0,1894.300048828125,1153192.0,1806.927490234375,1904.8699951171875,1874.264990234375,0,0,0,0,0.0017653284551095716
2018-05-11,1921.699951171875,1901.0,1901.0,1919.800048828125,948291.0,1831.2513427734375,1906.760009765625,1878.802490234375,0,0,0,0,-0.01346143659541954
2018-05-14,1936.9000244140625,1919.800048828125,1919.800048828125,1930.5999755859375,1936219.0,1841.552978515625,1909.1400146484375,1883.302490234375,0,0,0,0,-0.005625547704514844
2018-05-15,1941.9000244140625,1923.800048828125,1936.5,1929.550048828125,2873050.0,1840.5516357421875,1914.380029296875,1886.2574951171875,0,0,0,0,0.0005438344406348827
2018-05-16,1929.0,1908.9000244140625,1924.9000244140625,1914.550048828125,1366048.0,1826.2435302734375,1917.7600341796874,1887.5,0,0,0,1914,0.0077738330804686395
2018-05-17,1919.0,1867.949951171875,1919.0,1875.0999755859375,2751107.0,1788.613037109375,1913.92001953125,1887.3700012207032,0,0,0,0,0.0
2018-05-18,1882.0999755859375,1850.050048828125,1870.0,1853.0,2517918.0,1767.532470703125,1900.560009765625,1887.0875,0,0,0,0,0.0
2018-05-21,1860.0,1816.5,1860.0,1819.199951171875,2816934.0,1735.291259765625,1878.2800048828126,1886.3399963378906,0,0,0,0,0.0
2018-05-22,1829.0,1795.8499755859375,1820.199951171875,1810.0,3151951.0,1726.5155029296875,1854.3699951171875,1885.2974975585937,0,0,0,0,0.0
2018-05-23,1807.4000244140625,1780.050048828125,1807.4000244140625,1783.6500244140625,3059058.0,1701.3812255859375,1828.189990234375,1881.5024963378905,0,0,0,0,0.0
2018-05-24,1814.050048828125,1788.0999755859375,1797.0,1806.0999755859375,2185202.0,1722.79541015625,1814.389990234375,1879.3324951171876,0,0,0,0,0.0
2018-05-25,1828.6500244140625,1796.050048828125,1808.199951171875,1819.75,2301042.0,1735.816162109375,1807.739990234375,1877.7974975585937,0,0,0,0,0.0
2018-05-28,1835.0,1820.550048828125,1825.0,1829.550048828125,1616546.0,1745.1640625,1809.810009765625,1876.5875,0,0,0,0,0.0
2018-05-29,1828.75,1804.300048828125,1827.75,1809.75,1160204.0,1726.2772216796875,1809.760009765625,1872.9125,0,0,1809,0,0.0
2018-05-30,1807.0,1780.4000244140625,1804.0,1790.800048828125,3140621.0,1708.201416015625,1811.1900146484375,1866.9225036621094,0,0,0,0,0.010471032558019067
2018-05-31,1838.5,1797.199951171875,1812.0,1833.0,5622276.0,1748.454833984375,1816.57001953125,1862.4375061035157,0,0,0,0,-0.023564859292632967
2018-06-01,1857.0,1823.949951171875,1833.0,1844.25,2653497.0,1759.1859130859375,1821.47001953125,1859.1325073242188,0,0,0,0,-0.006137479541734825
2018-06-04,1870.449951171875,1825.3499755859375,1860.9000244140625,1833.1500244140625,2010526.0,1748.597900390625,1822.1900146484375,1854.8550109863281,0,0,0,0,0.0060186935534430885
2018-06-05,1854.9000244140625,1820.6500244140625,1832.0999755859375,1848.4000244140625,1539190.0,1763.14453125,1829.92001953125,1852.1075134277344,0,0,0,0,-0.008319013608760306
2018-06-06,1861.5,1838.1500244140625,1848.0,1858.449951171875,1222829.0,1772.73095703125,1843.45,1850.147509765625,0,0,0,0,-0.005437095122847291
2018-06-07,1874.0,1858.550048828125,1862.5,1869.0,1453806.0,1782.7943115234375,1850.65,1848.8825073242188,0,0,0,0,-0.005676800078190158
2018-06-08,1863.300048828125,1827.0,1855.050048828125,1840.449951171875,1947101.0,1755.561279296875,1849.889990234375,1844.9150024414062,0,0,0,1840,0.01527557454688333
2018-06-11,1850.0,1831.3499755859375,1839.0999755859375,1839.449951171875,1561062.0,1754.6072998046875,1851.1499755859375,1840.3575012207032,0,0,0,0,0.0
2018-06-12,1854.800048828125,1838.050048828125,1840.300048828125,1847.699951171875,1662303.0,1762.476806640625,1851.0099609375,1836.2649963378906,0,0,0,0,0.0
